id./;steamID./;name./;price./;short_descritiption./;genres./;publishers./;roda_linux./;release_date
2097./;246980./;InFlux./;9.99./;InFlux is a puzzle game that mixes exploration and platforming in a series of beautiful natural and abstract environments. You are a mysterious metal sphere which falls from the sky, traversing an apparently deserted island dotted with cubic structures of glass and steel../;Impromptu Games./;Adventure/Casual/Indie./;Nao./;18/9/2013
2098./;247000./;Talisman: Digital Edition./;6.99./;The officially licensed multiplayer version of the classic fantasy adventure board game, Talisman. On your travels, you will need strength, courage and some good dice rolls to survive the dangers you face and beat your opponents to the centre of the board!./;Nomad Games./;Indie/RPG/Strategy./;Nao./;25/2/2014
2099./;247020./;Cook, Serve, Delicious!./;9.99./;One of the few hardcore restaurant sims in existence, Cook, Serve, Delicious! is a deceptively easy game to learn but incredibly challenging to master as you progress through your career from owning a terrible zero star cafe into a five star world famous restaurant../;Vertigo Gaming Inc../;Action/Indie/Simulation/Strategy./;Sim./;8/10/2013
2100./;247080./;Crypt of the NecroDancer./;14.99./;Crypt of the NecroDancer is an award winning hardcore roguelike rhythm game. Move to the music and deliver beatdowns to the beat! Groove to the epic Danny Baranowsky soundtrack, or select songs from your own MP3 collection!./;Brace Yourself Games/Klei Entertainment./;Action/Indie/RPG./;Sim./;23/4/2015
2101./;247120./;Portal 2 Sixense Perceptual Pack./;0./;Portal 2 Sixense Perceptual Pack is a free stand-alone game, developed with the Intel Perceptual Computing SDK, custom-designed for exclusive use with the Creative Senz3D depth and gesture camera, which is required to play this title. Portal 2 is not required to play Portal 2 Sixense Perceptual Pack../;Sixense./;Action/Adventure./;Nao./;20/9/2013
2102./;247140./;Soundodger+./;7.99./;Soundodger+ combines the twitchiness of bullet hell shooters with the sonic thrills of rhythm games to create a wholly unique experience. Studio Bean has updated the original Adult Swim Games title with all-new tracks, controller support, and a fully-featured level editor. Plus, auto-generate stages from your own music library!Update!./;Adult Swim Games./;Casual/Indie./;Nao./;11/10/2013
2103./;247240./;Volgarr the Viking./;9.99./;Return to the Golden Age of arcades with a hardcore action platformer that pulls no punches! Possesses all the hallmarks of true classics like Super Ghouls 'N Ghosts (SNES), Rastan Saga (Arcade), Castlevania (NES) and more with precise controls, high challenge, and meticulous design../;Adult Swim Games./;Action/Adventure/Indie./;Sim./;13/9/2013
2104./;247307./;Saints Row IV - Reverse Cosplay Pack./;0./;Become the Avatar of the Saints Row Community with the Reverse Cosplay Pack. Chosen from the best of our fans' entries to our Reverse Cosplay contest, two outfits were handpicked and turned into in-game outfits!./;Deep Silver./;Action/Adventure./;Sim./;5/2/2014
2105./;247310./;Gravi./;4.99./;Gravi is an intense puzzle-platformer that will test your tolerance for pain. Shoot and swing your way towards victory as Gravi, an adorable blue ball of energy. While you’re launching through terrorizing traps and bending gravity to your will, Anti-Gravi, an atomic ball of rage, is barreling down on your position../;./;Early Access/Indie./;Nao./;8/10/2013
2106./;247350./;Artemis Spaceship Bridge Simulator./;6.99./;Artemis is designed for anyone who watched Star Trek and dreamed of what it would be like to sit on the bridge of a star ship. Artemis simulates a spaceship bridge by networking several computers together. You cannot play Artemis single-player!./;./;Action/Indie/Simulation./;Nao./;16/9/2013
2107./;247370./;Mutant Mudds Deluxe./;9.99./;Love pixels? Fond of platformers? Is there a special place in your heart for the 8-bit and 16-bit era? Want to have fun? Yes!? Well, you’ve come to the right place, my friend. Mutant Mudds Deluxe is a “12-bit” action platformer full of pixels and platforming fun!./;Good Shepherd Entertainment./;Action/Indie./;Nao./;21/11/2013
2108./;247430./;Hitman: Contracts./;8.99./;Enter the world of a HITMAN - a world of crime, sin and greed. Delve into the mind of Agent 47 and encounter his greatest adversaries, completing the work that made him so brutally efficient and shaped him as an assassin. Eliminate your targets by any means necessary. There are no rules... only the contract, signed in blood../;Io-Interactive A/S./;Action./;Nao./;21/1/2014
2109./;247660./;Deadly Premonition: The Director's Cut./;24.99./;Play as special agent Francis York Morgan in this open-world action-adventure as you solve the case of the Red Seed Murders and survive in a small, quirky American mountain town where supernatural creatures and a mysterious raincoat-clad, axe-wielding killer seek to end his investigation for good../;Rising Star Games./;Action/Adventure./;Nao./;29/10/2013
2110./;247870./;Redshirt./;9.99./;Redshirt is the comedy sci-fi sim about social networking aboard a space station, starring the station's most ambitious low-ranking peon: you! Navigate the professional and interpersonal politics of the ubiquitous 'Spacebook' to curry favor among friends and colleagues../;Positech./;Indie/RPG/Simulation/Strategy./;Nao./;13/11/2013
2111./;247910./;Sniper Elite: Nazi Zombie Army 2./;14.99./;** Please note: a remastered and improved edition of this game is now available in Zombie Army Trilogy.**Experience a terrifyingly intense co-op campaign for up to four players in this gut-wrenching sequel to Steam best-seller, Sniper Elite: Nazi Zombie Army../;Rebellion./;Action/Adventure./;Nao./;31/10/2013
2112./;247950./;Sacred 3./;14.99./;Sacred 3 is an arcade Hack ‘n’ Slash game for up to 4 players. Choose a hero and fight cooperatively against the rise of evil. Victory is Ours. Glory is Mine../;THQ Nordic./;Action/RPG./;Nao./;5/8/2014
2113./;248170./;Clickteam Fusion 2.5./;99.99./;Game and software creation has never been easier or quicker than with Clickteam Fusion 2.5! Discover the tool used by so many multimedia professionals, game creators, and creative people from all walks of life../;Clickteam./;Animation & Modeling/Education/Utilities/Web Publishing./;Nao./;5/12/2013
2114./;248190./;Knytt Underground./;6.99./;The legendary Knytt series continues with Nifflas’ latest creation; Knytt Underground. In this Knytteration; humans have long since abandoned the planet after practically destroying it in a war, five hundred years ago../;Ripstone./;Adventure/Indie./;Sim./;25/10/2013
2115./;248270./;Songs2See./;14.99./;Songs2See is your personal companion to learn a musical instrument in a fun way. It rates your play in in realtime and helps you train sight reading and finger dexterity with its interactive sheet music display../;Songquito UG./;Casual/Indie/Simulation./;Nao./;26/11/2013
2116./;248290./;Reach for the Sun./;4.99./;Version 1.2 Out Now!Strategy mode is now available on the plant selection screenThis mode uses a set number of turns with no time limit. Plants will automatically collect resources between turns. Keep your plant balanced and try to maximize your resources on every turn to fruit each flower before winter comes!./;Filament Classic./;Casual/Indie/Simulation/Strategy./;Nao./;7/11/2013
2117./;248310./;Freedom Planet./;14.99./;Fight your way across the celestial world of Avalice where cats are green, motorcycles drive up walls and monster girls do most of the buttkicking! Freedom Planet is a cartoony, combat-based platform adventure that pits a spunky dragonoid and her friends against an alien attack force../;GalaxyTrail./;Action/Indie./;Sim./;21/7/2014
2118./;248330./;Dino Run DX./;5.99./;DINOSAURS. PIXELS. PYROCLASTIC DOOM WALLS. MULTIPLAYER RACING. MASSIVE INDIE CROSSOVERS. Dino Run DX has all of that and more. Come rediscover the original runner and escape extinction all over again../;Pixeljam./;Action/Indie/Racing./;Nao./;29/9/2015
2119./;248350./;Omegalodon./;9.99./;Omegalodon is a third-person multiplayer action game where players compete by attacking/defending the city. The Red Team is comprised of police and soldiers armed with an array of military vehicles and explosive weaponry. The Green Team is comprised of Omegalodon, a 100-foot shark monster, and the Enviros, equipped with a healing beam../;North of Earth./;Action/Indie./;Nao./;20/9/2013
2120./;248370./;Bridge It +./;6.99./;A stunning, beautiful world awaits as you take on the challenge of bridging the chasm. Can you solve the puzzles and avert disaster?./;Libredia Entertainment./;Simulation./;Nao./;18/11/2013
2121./;248390./;Craft The World./;18.99./;Craft The World is a unique sandbox strategy game, the mix of Dungeon Keeper, Terraria and Dwarf Fortress.Explore a random generated world populated by dangerous creatures, build a dwarf fortress, gather resources, and craft all the items, weapons, and armor you need../;Black Maple Games./;Indie/RPG/Simulation/Strategy./;Nao./;24/11/2014
2122./;248410./;Legends of Aethereus./;0./;The planet of Aethereus is an ancient and mysterious world filled with majestic forests, misty swamps, deep caves and ancient ruins. Devastated by three large astronomical events, the Three Great Skyfalls, it is a world just coming out of chaos and ruin../;Three Gates./;Action/Indie/RPG./;Sim./;27/9/2013
2123./;248450./;Salvation Prophecy./;19.99./;Salvation Prophecy is a military space epic. Human, mutant, and robotic factions are at war for galactic domination. Battles rage as space fleets collide. Invaders clash against fortified enemy colonies. Yet the greatest danger is the impending annihilation foretold by an apocalyptic prophecy../;./;Action/Indie/RPG/Simulation./;Sim./;7/10/2013
2124./;248470./;Doorways: Prelude./;3.39./;Doorways is an immersive horror adventure, featuring a complex story and deep atmosphere../;Saibot Studios./;Action/Adventure/Indie./;Sim./;20/9/2013
2125./;248490./;1953 - KGB Unleashed./;0.59./;Developed by Phantomery Interactive, 1953 – KGB Unleashed is a tense and atmospheric First Person Adventure set deep within the bowels of a Soviet bunker during the Cold War. Players must uncover the dark and horrifc secrets buried within, fighting their own paranoia along the way as well as the possibility of all-too-real terrors within..../;United Independent Entertainment./;Adventure/Casual/Indie./;Nao./;20/9/2013
2126./;248510./;Dominions 3: The Awakening./;19.99./;The Old God has left the world and the pretenders are awakening and coming out from hiding. You start the game by designing one of the pretender gods that will compete for true ascension to godhood. The type of god can range from a magically powerful arch mage to an ancient kraken or a mystic monolith that people pray to../;Illwinter Game Design./;Indie/Strategy./;Sim./;10/9/2013
